1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.917941890891623410e-02 3.591008607927585750e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.217765923897907304e-02 0.000000000000000000e+00 1.528125256856166167e-02 0.000000000000000000e+00 1.150886561928444150e-02 2.150936449649499052e-02 0.000000000000000000e+00 2.838838433256968621e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.223876925075978145e-02 0.000000000000000000e+00 1.500485511195627161e-02 2.004907420228497703e-02 2.190650473852192096e-02 2.320469495883983879e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.525607432601339478e-02 2.161220079917148748e-02 2.065307003131345090e-02 1.667908866045419297e-02 0.000000000000000000e+00 3.392930961799336953e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.038946994506494026e-02 0.000000000000000000e+00 1.858454687041344658e-02 2.386645396116118117e-02 0.000000000000000000e+00 1.612236464482577625e-02 2.007919733216859820e-02 2.036275939749720293e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.976353851756339902e-02 0.000000000000000000e+00 2.142789286699262399e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.207079926802587591e-02 0.000000000000000000e+00 1.574586841904175583e-02 5.660457889053802094e-02 0.000000000000000000e+00 1.176352854641331963e-02 0.000000000000000000e+00 1.995542543766229068e-02 2.098077138504382891e-02 1.957995377301099613e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.153555785557420554e-02 1.866553938088129014e-02 3.079488229896260032e-02 1.354341926178851373e-02 1.146682860758307942e-02 1.580843809781469142e-02 0.000000000000000000e+00 1.586977236853982787e-02 0.000000000000000000e+00 1.303262559880454148e-02 0.000000000000000000e+00 2.257912217044579992e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.294411920506104541e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.337754445377364876e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.395056012295928585e-02 2.657801162045496726e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.109374968541417372e-02 0.000000000000000000e+00 1.697400707512839932e-02 0.000000000000000000e+00
2.624315480728275918e-02 0.000000000000000000e+00 2.547488658213621637e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.024939708992470541e-02 2.318919127426372073e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.575513441188998290e-02 2.619601618556223477e-02 2.894977217959508742e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.066706496487727113e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.785322322250223026e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.929808670348649224e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.805727325286208260e-02 0.000000000000000000e+00 2.969214268198388032e-02 2.914591327653503691e-02 5.979883365162157877e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.804068121814363684e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.244724754888565960e-02 3.118568324383338281e-02 0.000000000000000000e+00 2.409680867583862893e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.137919822615544016e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.897166362501110204e-02 3.534060156168592620e-02 3.046564037447479362e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.300455354908082992e-02 0.000000000000000000e+00 3.347432363252871718e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.095832553007535543e-02 0.000000000000000000e+00 2.361424403369855735e-02 0.000000000000000000e+00 3.717012294716436765e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.951524959131114775e-02 1.946518605124789719e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.923023092472502860e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.123470977009501992e-02 0.000000000000000000e+00 2.745031994943925371e-02 2.238511926208194142e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.154758168449893985e-02 2.156527491270096922e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.029989213505814863e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.221712813795666652e-02 0.000000000000000000e+00 2.963954065445067315e-02 2.094908911746304683e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.382320427527083451e-02 3.061913864032267396e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.767046740443507985e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.005236130099460085e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.725794717221610361e-02 0.000000000000000000e+00 2.709081881156041871e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.015173418812292797e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.606268515424709331e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.595023723913597591e-02 2.436967025059684142e-02 0.000000000000000000e+00 1.579550930881114257e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.783526093385763914e-02 2.909546769246761436e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.173482083379951746e-02 0.000000000000000000e+00 2.253776191673424398e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.829998267427508152e-02 2.911106260404371440e-02 9.077523090516476101e-02 1.892199964609821150e-02 2.266805344450088452e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.151926935868902699e-02 3.732994410719349399e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.689240714038264812e-02 1.912664574732148015e-02 0.000000000000000000e+00 1.657454817249375337e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.057740612774177580e-02 0.000000000000000000e+00 2.466698443551935266e-02 0.000000000000000000e+00 1.906878018776671929e-02 2.820209368410780265e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.317781805415665072e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.688344824613708522e-02 1.747849548957160215e-02 2.051938793593785157e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.452917227745155318e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.577913090185523018e-02 1.340589254031882699e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.497175650374165702e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.584308278866878791e-02 0.000000000000000000e+00 8.236240401047106863e-02 2.318217217591166113e-02 2.625068605636843647e-02 1.698419790646119032e-02 0.000000000000000000e+00 5.902888411912991795e-02 1.508492197134937013e-02 0.000000000000000000e+00 1.979800905185851931e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.541958177203448507e-02 1.942776401143823592e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.351188864070178838e-02 2.503262978245985107e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.539912207683668405e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.416853805654255671e-02 2.632735231294373174e-02 2.044777561134850791e-02 1.477348530307961115e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.626867884178298723e-02 3.385530721553423050e-02 5.644418063151877829e-02 0.000000000000000000e+00 4.001909077614841659e-02 2.650954429924842412e-02 0.000000000000000000e+00 6.301064308893836174e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.969098383816866166e-02 4.228180283024141062e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.400552848313496468e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.684339845968458801e-02 3.128324393882432608e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.243344367499968892e-02 2.532669806459788425e-02 2.639873125599674283e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.146450138595817902e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.093953363869117262e-02 3.189754583258230802e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.107468134713130423e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.201374202994419230e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.597572198951590583e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.763246232362064070e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.085173208990452998e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.041311705214140029e-02 0.000000000000000000e+00 6.509081132666789948e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.633672008484047936e-02 3.636490176634255694e-02 0.000000000000000000e+00 2.262673302277205117e-02 0.000000000000000000e+00 2.066669672666490709e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.124276683847824684e-02 2.860356297138781645e-02 0.000000000000000000e+00 1.800741341433445900e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.740447300340178097e-02 0.000000000000000000e+00 2.086666109818310910e-02 0.000000000000000000e+00 6.281336525416870986e-02 3.761222618252474392e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.886499805039655434e-02 3.046387347871908763e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.941030022165060598e-02 0.000000000000000000e+00 2.154578504882951814e-02 0.000000000000000000e+00 4.116016270546826034e-02 0.000000000000000000e+00 4.196900645580814437e-02 2.083772521019343002e-02 2.356204682886158322e-02 3.812785962522196453e-02 0.000000000000000000e+00
0.000000000000000000e+00 1.712375002745238073e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.478792340908601344e-02 2.414685237191842304e-02 0.000000000000000000e+00 3.385137026649974457e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.278583217783929776e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.059132979980653588e-02 2.914948910503508198e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.977007830424995588e-02 1.877490757063597984e-02 0.000000000000000000e+00 2.315988463504048064e-02 2.131966863815184382e-02 2.446208219644318421e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.689298910455284464e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.149935018687923860e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.639828171492401149e-02 3.371530537847099857e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.202955935626381770e-02 0.000000000000000000e+00 3.855606700572807022e-02 2.069167241819409170e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.705756192666230672e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.175992042130826309e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.733437178738951437e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.205305803949132379e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.752407946424822310e-02 4.095603380679468247e-02 5.089479132681048318e-02 2.514549563754674144e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.773671475734743042e-02 1.923755535775243525e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.185623724345476582e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.229825058105158631e-02 3.681857548158869176e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.962096050138139453e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.952205265606728191e-02 0.000000000000000000e+00 1.594612582545248958e-02 1.028956194637613425e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.320217319266551503e-02 1.518235585203187889e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.409903146817673036e-02 2.149378340512291680e-02 0.000000000000000000e+00 1.511787590965077248e-02 1.433281548038092650e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.438994585473742788e-02 2.882766057376714292e-02 1.731121229412637200e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.452665799519888522e-02 2.130808260737014279e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.203266041396562125e-02 1.814269952422187596e-02 0.000000000000000000e+00 2.799445724702269780e-02 0.000000000000000000e+00 3.095267579542764283e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.067962582244903952e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.128937742158288834e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.443748352767603056e-02 0.000000000000000000e+00 2.309624230636793743e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.936605566599819764e-02 1.970497380640712573e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.210399343267719849e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.304558766721228127e-02 2.565520760911726289e-02 2.145236700932624113e-02 5.861604064683981208e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.282027776250467044e-02 0.000000000000000000e+00 2.266712776081957620e-02 0.000000000000000000e+00 2.109516269613755796e-02 2.934684408674055611e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.402577648034819199e-02 0.000000000000000000e+00 1.858610649281164720e-02 2.432048379020063794e-02 0.000000000000000000e+00 2.189134477605830797e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.968936291913676750e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.615213794208039677e-02 2.268053481836003818e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.616363348583974902e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.952247365461270173e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.096781464676631887e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.135366841437617041e-02 2.013785640362083379e-02 2.121466556798390357e-02 0.000000000000000000e+00 1.701211810604276800e-02 2.995458108694051824e-02 3.094501255716051655e-02 1.838170811940873992e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.337836581059090313e-02 0.000000000000000000e+00 2.115026894532193516e-02 2.195140502210768049e-02 0.000000000000000000e+00 2.215865529467144976e-02 0.000000000000000000e+00 1.692257374366073347e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.878917687401728681e-02 0.000000000000000000e+00 1.737760832304054842e-02 1.721757105487686443e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.971843262907323396e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.831837676789374286e-02 0.000000000000000000e+00 1.884982556287456701e-02 0.000000000000000000e+00 0.000000000000000000e+00 8.188462124470459458e-02 0.000000000000000000e+00 2.514269408656679208e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.326386677927151647e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.700004675496930712e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.967228684313143530e-02 0.000000000000000000e+00 1.998827678005035691e-02 0.000000000000000000e+00 1.685836743288312081e-02 1.472187340444760899e-02 4.430916573216638066e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.052207674858536751e-02 0.000000000000000000e+00 4.141627146091694106e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.745790923589232019e-02 0.000000000000000000e+00 5.750190813501219328e-02 0.000000000000000000e+00 2.857840748635612910e-02 1.696495202297687924e-02 2.323148378118780957e-02
0.000000000000000000e+00 1.677741263667695271e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.839436767742037696e-02 0.000000000000000000e+00 1.214046418444156110e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.727290931632592327e-02 1.392029061492817098e-02 2.261167774623149690e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.425961179040057848e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.683076043100444757e-02 0.000000000000000000e+00 1.666564572938622826e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.231415662393985436e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.597542194397542914e-02 0.000000000000000000e+00 3.361638263924474068e-02 0.000000000000000000e+00 1.360713513776217951e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.466600795933634321e-02 0.000000000000000000e+00 6.531757894026908595e-02 1.270277355517914451e-02 1.416152813069534999e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.343501918441578652e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.286234922006732583e-02 2.645220230736619951e-02 0.000000000000000000e+00 3.140370235398703275e-02 0.000000000000000000e+00 4.317845630707651400e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.155127727672016130e-02 1.624641855929550432e-02 1.388795251723665483e-02 1.145696325848753576e-02 3.844815944741044461e-02 2.364612177388487543e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.532965029155878948e-02 1.411666155107883271e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.056565167422065209e-02 0.000000000000000000e+00 1.273858064298332218e-02 1.362482956947217057e-02 0.000000000000000000e+00 2.152539523472186619e-02 0.000000000000000000e+00 1.830023156776433915e-02 1.676426466846004174e-02 2.485231261110447398e-02 1.622416209450471686e-02 1.271654326895284813e-02 0.000000000000000000e+00 1.571125851044525776e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.504111767322849194e-02 1.192467187460316026e-02 4.798703858815327877e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.353010483016254942e-02 0.000000000000000000e+00 2.055156430622412378e-02 1.171709667325087495e-02 1.408406807855933952e-02 0.000000000000000000e+00 1.889204902738490788e-02 0.000000000000000000e+00
